MOF,K_ethane (mol m-3 Pa-1),K_ethene (mol m-3 Pa-1),D_ethane_a (m2/s),D_ethane_b (m2/s),D_ethane_c (m2/s),D_ethane,D_ethene_a (m2/s),D_ethene_b (m2/s),D_ethene_c (m2/s),D_ethene,P_ethane,P_ethene,K(ea/ee),Score,¦Á,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,SOCERE,A
HAWWIN_clean,0.088765937,0.04500842,0,1.65E-09,0,5.50E-10,0,2.70E-09,0,9.00E-10,145735.1204,120918.1433,1.205237829,2.678918642,1.972207356,6.94632,6.00048,6.94632,1.03663,2578.05,2486.94,0,0,0.6936,0.669088,0,1,0,0
HUXWAY_clean,0.019894154,0.010087403,0,0,4.36E-08,1.45E-08,0,0,4.51E-08,1.50E-08,863069.7656,452678.4829,1.90658447,3.001626445,1.972177973,8.32795,7.15006,8.32795,1.52785,1060.51,694.117,0,0,0.5724,0.374644,0,1,0,0
MIDCAF_clean,0.048444391,0.024564991,2.04E-10,8.22E-09,1.86E-08,9.01E-09,3.19E-10,1.07E-08,2.38E-08,1.16E-08,1302647.982,851073.0563,1.530594786,3.064612155,1.972090729,11.10741,9.8382,11.10741,0.853326,1614.16,1891.61,0,0,0.6702,0.785397,0,1,0,0
OKABEI_clean,0.055921738,0.02835779,1.10E-09,0,5.04E-09,2.05E-09,1.58E-09,0,6.66E-09,2.75E-09,341651.2152,232505.6613,1.469431812,2.83100615,1.972006211,13.86987,9.42284,13.86987,0.653017,2127.67,3258.22,0,0,0.7686,1.177,0,1,0,0
ELOGUJ_clean,0.181853901,0.092229974,0,3.24E-09,0,1.08E-09,0,5.02E-09,0,1.67E-09,586275.2629,460691.0144,1.272599735,2.921673803,1.971744034,5.2439,3.95274,4.46811,3.13806,963.536,307.048,0,0,0.4846,0.154427,6.37E-05,1,0,0
XIDSUZ_clean,0.067833373,0.034407826,5.37E-10,0,1.41E-10,2.26E-10,1.06E-09,0,2.39E-10,4.33E-10,45762.21581,44473.39898,1.028979499,2.475515328,1.971451873,16.05314,15.78983,16.05314,0.493271,1893.57,3838.8,0,0,0.781,1.58331,0,1,0,0
LUKLIN_clean,0.035193649,0.01785342,3.61E-10,0,0,1.20E-10,7.13E-10,0,0,2.38E-10,12641.6988,12666.15767,0.998068958,2.251690358,1.971255311,20.05813,9.81608,20.05813,0.466068,1922.41,4124.74,0,0,0.817,1.75296,0,1,0,0
WEMCAU_clean,0.135366049,0.068671317,6.17E-09,9.82E-09,5.89E-09,7.29E-09,7.24E-09,1.09E-08,7.45E-09,8.53E-09,2947073.783,1748556.221,1.685432672,3.209566267,1.971216731,4.83981,4.27369,4.83981,1.75476,2235.14,1273.76,0,0,0.5942,0.338622,0,1,0,0
EBAVAH_auto,0.067119718,0.034050998,0,0,5.21E-11,1.74E-11,0,0,6.73E-11,2.24E-11,3479.53961,2280.23101,1.525959253,2.035203643,1.97115274,14.10999,7.45371,14.02692,0.571355,2267.46,3968.58,0,0,0.776,1.35818,0,1,0,0
REGRAY_clean,0.098789191,0.050124288,2.15E-09,2.57E-08,6.77E-09,1.15E-08,2.81E-09,2.91E-08,8.40E-09,1.34E-08,3403066.46,2010457.76,1.692682397,3.234716726,1.970884674,9.45537,5.54963,9.26082,0.925798,2318.33,2504.14,0,0,0.7126,0.769715,0,1,0,0
CIDKUX_clean,0.135309919,0.06865929,1.27E-08,0,0,4.23E-09,1.89E-08,0,0,6.30E-09,1709886.539,1291204.558,1.324256895,3.108385262,1.970744513,9.17673,8.30352,9.17673,1.04661,1668.34,1594.05,0,0,0.6532,0.624113,0,1,0,0
ULOLIS_clean,0.083958784,0.042606848,0,4.73E-09,0,1.58E-09,0,5.35E-09,0,1.78E-09,395149.3018,226812.5739,1.742184284,2.861787892,1.970546706,8.54677,6.10924,8.54677,1.32937,1733.05,1303.66,0,0,0.6388,0.480529,0,0,0,0
LENGAO_clean,0.354342074,0.179873306,3.72E-11,1.09E-08,0,3.65E-09,1.00E-10,1.18E-08,0,3.97E-09,3856228.987,2129843.126,1.810569492,3.259182321,1.969953641,9.03703,6.62918,8.94738,0.968421,1920.56,1983.18,0,0,0.6764,0.698457,0,1,0,0
ICAREL_clean,0.06883169,0.034941063,1.14E-08,0,0,3.80E-09,1.57E-08,0,0,5.23E-09,780777.3791,545845.4618,1.430400056,2.973911161,1.969936919,16.21859,9.18486,11.94903,0.616739,2046.86,3318.84,0,0,0.7336,1.18948,0,1,0,0
EXENAX_clean,0.173530591,0.088096384,4.68E-12,0,0,1.56E-12,1.98E-11,0,0,6.60E-12,808.0827521,1735.630252,0.46558462,1.006439908,1.969781087,4.98437,3.71955,4.67631,1.89432,1307.11,690.013,0,0,0.588,0.310402,0,1,0,0
FERWAC_clean,0.189712132,0.096347526,0,1.12E-08,0,3.73E-09,0,1.11E-08,0,3.70E-09,2114204.854,1064136.854,1.986779093,3.159538728,1.969039994,4.92077,3.87767,4.92014,1.42345,1457.89,1024.2,0,0,0.5614,0.394393,0,1,0,0
UMOVEZ02_clean,0.072107289,0.036620961,4.68E-09,0,3.61E-08,1.36E-08,7.28E-09,0,3.33E-08,1.35E-08,2925905.717,1478685.172,1.978721213,3.215747442,1.969016843,10.40783,5.7016,10.40783,0.554264,2884.62,5204.42,0,0,0.768,1.38562,0,1,0,0
ASUKEE_clean,6.234059017,3.166658648,0,1.08E-09,0,3.60E-10,0,3.57E-09,0,1.19E-09,6699287.302,11248727.73,0.595559557,3.337745208,1.968655201,4.78914,3.45844,4.64139,1.18597,613.731,517.491,0.198684,0.167528,0.5058,0.426485,0,1,0,0
UMODEH21_clean,0.084564189,0.042955657,1.06E-08,0,2.53E-09,4.38E-09,1.22E-08,0,3.79E-09,5.33E-09,1104803.783,683443.7367,1.616524848,3.037671665,1.968639171,9.91334,5.23079,9.91334,0.575954,2919.56,5069.08,0,0,0.75,1.30219,0,1,0,0
AQEFUY_clean,0.078277604,0.039764253,0,1.69E-14,0,5.63E-15,0,1.74E-13,0,5.80E-14,1.316309958,6.884557236,0.191197475,1.004894573,1.968542047,8.95844,2.64235,8.90621,1.21964,0,0,1337.97,1097.02,0.631,0.517366,0,1,0,0
ADASOP_clean,0.071209205,0.036175928,7.77E-09,4.70E-09,0,4.16E-09,9.00E-09,6.47E-09,0,5.16E-09,883560.9814,556857.3196,1.58669187,2.998253857,1.968414051,18.07263,6.71346,18.07263,0.63164,2223.07,3519.51,0,0,0.7846,1.24216,0,1,0,0
c6cc00589f_c6cc00589f2_clean,0.107084436,0.054414241,3.22E-08,3.23E-08,3.23E-08,3.23E-08,3.35E-08,3.35E-08,3.38E-08,3.36E-08,10314202.39,5457667.157,1.889855518,3.432130967,1.967948721,11.05462,4.21804,11.05462,0.944025,1733.14,1835.91,0,0,0.6684,0.708032,0,1,2,0
VUGXAY_clean,0.418807634,0.212821746,9.14E-10,0,0,3.05E-10,1.20E-09,0,0,4.00E-10,380885.7487,254115.5176,1.498868516,2.85041583,1.967879889,7.74052,6.24667,7.74052,1.0594,1255.22,1184.84,68.8954,65.0324,0.5682,0.536341,0,0,0,0
VACFUB_clean_h,0.064188918,0.032619678,1.02E-08,0,0,3.40E-09,1.11E-08,0,0,3.70E-09,651469.6155,360277.0406,1.808246272,2.950217504,1.967797414,8.50715,8.34107,8.50715,1.18054,1091.35,924.448,0,0,0.5186,0.439291,0,0,0,0
XIGHAX_clean,0.066081309,0.033585919,6.75E-09,0,0,2.25E-09,8.75E-09,0,0,2.92E-09,443829.6873,292414.7177,1.51780899,2.877330531,1.967530172,9.42856,6.02587,9.42856,1.28204,1741.22,1358.17,0,0,0.657,0.512466,0,0,0,0
YURKAY_clean,0.096808596,0.049206158,6.48E-09,4.51E-09,0,3.66E-09,9.67E-09,4.69E-09,0,4.79E-09,1058633.304,703085.0039,1.505697459,3.028120175,1.967408144,8.234,7.52617,8.234,0.858047,2501.02,2914.78,0,0,0.7128,0.830724,0,1,0,0
SIKGAW_clean,0.164966723,0.083862561,1.87E-09,0,7.92E-10,8.87E-10,3.53E-09,0,1.84E-09,1.79E-09,436956.6335,448101.4453,0.97512882,2.86689477,1.9671081,4.92676,4.21433,4.92676,0.888887,2386.29,2684.58,0,0,0.6492,0.730352,0,0,0,0
RAVWIW_clean,0.053195413,0.027042739,9.52E-09,0,0,3.17E-09,1.18E-08,0,0,3.93E-09,503900.8276,317516.7365,1.587005564,2.900703474,1.967086729,30.70055,30.14408,30.70055,0.362219,1156.23,3192.07,0,0,0.82,2.26383,0,1,0,0
UMOVEZ01_clean,0.074228209,0.037735546,4.54E-09,0,3.75E-08,1.40E-08,7.08E-09,0,3.96E-08,1.56E-08,3105028.763,1752731.629,1.771536903,3.220597256,1.967063336,10.36799,5.68179,9.99869,0.557538,2889.19,5182.06,0,0,0.7634,1.36923,0,1,0,0
RURPEA_clean,0.560572528,0.284989175,0,0,3.53E-08,1.18E-08,0,0,3.47E-08,1.16E-08,19689761.43,9839924.749,2.001007318,3.547598529,1.966995862,4.37304,3.99561,4.36427,1.79681,1037.11,577.197,0,0,0.5372,0.298975,0,1,2,0
UMOYOM05_clean,0.081304627,0.041339909,0,0,3.77E-08,1.26E-08,0,0,3.69E-08,1.23E-08,3049934.764,1517853.375,2.009373773,3.223869793,1.966734542,8.7274,5.24016,8.7274,0.61176,2969.67,4854.31,0,0,0.7308,1.19459,0,1,0,0
MIFPUO_clean,1.415780611,0.720134713,3.84E-08,0,0,1.28E-08,4.79E-08,0,0,1.60E-08,54095497.97,34322838.56,1.576078793,3.712815098,1.965994119,6.70296,5.88092,6.70296,1.13456,971.753,856.498,0,0,0.5046,0.444752,0,0,2,0
OTALUS_clean,0.070250982,0.035734905,4.88E-10,1.36E-11,0,1.67E-10,7.97E-10,3.75E-11,0,2.78E-10,35062.57967,29672.41614,1.1816557,2.431116028,1.965892508,12.67704,9.31362,12.67704,0.655199,1619.49,2471.76,0,0,0.7266,1.10898,0,1,0,0
WUYYOG_clean,0.137342635,0.069866089,1.98E-09,0,0,6.60E-10,2.31E-09,0,0,7.70E-10,270585.4899,160587.727,1.684969923,2.794721575,1.965798243,8.73316,6.23369,8.71341,0.740492,2050.34,2768.88,0,0,0.675,0.911557,0,1,0,0
HUDMEA_clean,0.329560581,0.167648946,0,0,1.33E-09,4.43E-10,0,0,1.79E-09,5.97E-10,436134.8982,298598.6202,1.460605872,2.873266882,1.965777828,5.86971,2.69825,5.85762,1.41956,0,0,380.809,268.258,0.4198,0.295726,0,0,0,0
HULCOI_clean,0.061534761,0.031304627,4.91E-09,5.44E-10,4.26E-10,1.96E-09,7.02E-09,1.04E-09,7.76E-10,2.95E-09,360024.2733,275231.5265,1.308077886,2.837487142,1.965676224,19.48655,7.36184,19.24065,0.593799,2227.14,3750.66,0,0,0.7806,1.31459,0,1,0,0
TIQGUW_clean,0.066037206,0.033601957,1.69E-09,1.67E-09,0,1.12E-09,3.05E-09,3.03E-09,0,2.03E-09,220781.1066,203283.4812,1.086074999,2.74956196,1.96527857,4.96978,3.43779,4.70211,1.57704,459.833,291.579,0,0,0.3926,0.248947,0,1,0,0
AVIVUW_clean,0.180474701,0.09184909,0,0,1.07E-12,3.57E-13,0,0,5.41E-12,1.80E-12,192.1471941,494.4314198,0.38862254,1.005962872,1.964904617,12.04076,6.91892,12.04076,0.729779,1690.09,2315.89,127.81,175.136,0.7162,0.981393,0,1,0,0
KAKCEH_clean,0.16630182,0.084640366,3.69E-10,0,0,1.23E-10,8.46E-10,0,0,2.82E-10,61060.07122,71249.50213,0.856989444,2.523827915,1.964805067,9.06296,8.67891,9.0551,1.03141,1421.05,1377.78,0,0,0.5742,0.556714,0,1,0,0
NIZZIG_clean,0.112444872,0.057236789,8.25E-09,2.12E-09,0,3.46E-09,9.02E-09,2.43E-09,0,3.82E-09,1160252.062,652100.7304,1.779252818,3.049776069,1.964555908,8.38921,7.68868,8.37589,1.19762,2072.68,1730.66,0,0,0.6836,0.570798,0,0,0,0
PAQMOL_clean,0.101776121,0.051820223,0,0,6.31E-09,2.10E-09,0,0,7.72E-09,2.57E-09,639012.2622,398061.8125,1.605309131,2.942334231,1.964023215,5.73524,3.04497,5.73524,2.5108,0,0,797.305,317.55,0.4158,0.165604,0,1,0,0
RAXQEO_clean,0.176301018,0.089772272,4.20E-09,0,0,1.40E-09,4.46E-09,0,0,1.49E-09,736780.3737,398392.3713,1.84938374,2.972630656,1.963869401,8.85312,4.24768,8.85312,0.848051,1428.37,1684.3,0,0,0.631,0.744059,0,1,0,0
SOHMEI_clean,0.102537888,0.052213134,3.94E-08,2.45E-09,0,1.40E-08,4.16E-08,2.72E-09,0,1.48E-08,4269861.306,2302573.233,1.854386755,3.27798982,1.963833238,8.65383,8.02301,8.62464,1.19399,2084.79,1746.06,0,0,0.6688,0.560138,0,0,0,0
FITJEY_clean,0.057048352,0.029051399,7.57E-14,0,0,2.52E-14,9.58E-13,0,0,3.19E-13,4.297074872,27.69277636,0.155169522,1.004721371,1.963704123,4.80471,3.18217,4.68088,2.06357,0,0,598.581,290.07,0.4946,0.239682,0,1,0,0
WEVQOD_clean,0.019248657,0.009802742,0,0,3.53E-08,1.18E-08,0,0,3.68E-08,1.23E-08,676097.1066,358946.1747,1.883561253,2.958592453,1.963599266,8.33119,7.13692,8.33119,1.51454,1062.97,701.84,0.0665577,0.0439457,0.5726,0.378068,0,1,0,0
PEXFAA_clean,0.076994628,0.039210969,0,4.11E-09,1.25E-08,5.54E-09,0,4.21E-09,1.30E-08,5.74E-09,1272518.18,671463.4592,1.89514137,3.068764112,1.963599216,6.38992,4.78581,6.38785,0.722856,2527.72,3496.86,0,0,0.6962,0.963124,0,1,0,0
XUDPIX_clean,0.062958063,0.032066394,0,2.29E-09,4.60E-09,2.30E-09,0,3.26E-09,5.28E-09,2.85E-09,431622.9394,272484.5819,1.584027017,2.873748468,1.963365853,11.39057,6.9563,11.17218,0.55889,2521.72,4512,0,0,0.7746,1.38596,0,1,0,0
OWAVIS_clean,0.083116831,0.042346243,0,1.52E-08,0,5.07E-09,0,1.77E-08,0,5.90E-09,1257090.379,745799.5036,1.685560762,3.061559258,1.96279115,9.58182,5.9765,9.29598,0.840674,2344.57,2788.91,0,0,0.7226,0.859548,0,1,0,0
UMUBAH_clean,0.084572208,0.043087964,5.25E-09,0,2.51E-09,2.59E-09,7.65E-09,0,3.08E-09,3.58E-09,653015.2578,460033.6853,1.419494438,2.942686297,1.962780325,10.24236,5.23581,10.24236,0.576725,2914.77,5054,0,0,0.7536,1.30669,0,1,0,0
ATUXOE_clean,0.368871783,0.18794403,0,0,0,0,0,0,2.11E-15,7.03E-16,0,0.394588959,0,1.004042768,1.962668264,4.28881,2.66857,4.28881,1.71175,0,0,211.753,123.705,0.3874,0.226318,0,1,0,0
UMEDIB_clean,0.103379841,0.052674204,0,1.18E-08,0,3.93E-09,0,1.19E-08,0,3.97E-09,1213813.059,623704.5051,1.946134826,3.061966459,1.962627494,8.20629,5.26943,8.19367,1.3504,1744.84,1292.1,0,0,0.632,0.46801,0,0,0,0
NIKZEN02_clean,0.278802823,0.142057574,5.08E-09,0,0,1.69E-09,5.46E-09,0,0,1.82E-09,1409271.981,771775.4767,1.826012906,3.084699802,1.962604423,4.94738,3.78699,4.94738,1.70037,871.961,512.806,0,0,0.4662,0.274175,0,0,0,0
CUQSAK_clean,0.131557213,0.067039532,2.05E-10,0,0,6.83E-11,2.27E-10,0,0,7.57E-11,26835.0534,15142.26245,1.772195766,2.395267657,1.962382628,18.30047,4.50008,17.86541,0.672661,1852.6,2754.14,0.138515,0.205922,0.7088,1.05373,0,1,0,0
REXFEH_clean,0.069894154,0.035626654,1.64E-09,0,0,5.47E-10,2.28E-09,0,0,7.60E-10,114056.1319,80824.64788,1.411155321,2.639425596,1.96185008,9.20954,5.96123,9.20203,1.33437,1715.88,1285.91,0,0,0.627,0.469885,0,0,0,0
ALANAD_clean,0.071165103,0.036284179,2.66E-08,3.24E-08,1.48E-08,2.46E-08,3.00E-08,3.51E-08,2.78E-08,3.10E-08,5225855.325,3354030.079,1.558082427,3.306464908,1.961325982,8.58065,5.8094,8.54388,0.697286,2813.81,4035.37,0,0,0.7542,1.08162,0,1,0,0
DITYOW_clean,0.215940983,0.110131505,0,0,1.91E-08,6.37E-09,0,0,1.92E-08,6.40E-09,4103953.01,2104004.872,1.950543492,3.273711754,1.960755762,4.93354,4.81445,4.92328,1.42734,510.614,357.738,113.486,79.5089,0.4866,0.340914,0,1,0,0
ZULVEJ_clean,1.836861519,0.936837463,1.39E-18,0,0,4.63E-19,3.60E-17,0,0,1.20E-17,0.002540535,0.033558357,0.075704983,1.004360709,1.960704596,4.77849,2.78356,4.67171,1.54609,0,0,882.146,570.567,0.467,0.302053,0,0,0,0
KOSJIN_clean,0.064489616,0.03289231,9.15E-09,0,0,3.05E-09,1.05E-08,0,0,3.50E-09,587144.2651,343651,1.708548106,2.929817809,1.960628974,11.01144,9.80964,11.01144,1.18637,1561.55,1316.25,0,0,0.6378,0.537607,0,1,0,0
YAVZUT_clean,0.080522813,0.041071285,5.81E-11,0,0,1.94E-11,9.43E-11,0,0,3.14E-11,4655.099936,3853.753408,1.207939233,2.080701055,1.9605623,9.86186,4.91496,9.72199,0.854434,1940.85,2271.51,0,0,0.6662,0.779698,0,1,0,0
VIZTIJ_clean,0.083710208,0.042703071,0,1.18E-08,0,3.93E-09,0,1.24E-08,0,4.13E-09,982866.1238,526883.6621,1.865432911,3.0231089,1.960285432,8.73473,6.34609,8.6886,1.3133,1742.87,1327.09,0,0,0.6462,0.492044,0,0,0,0
ja903726m_si_002_clean,0.048071526,0.024524898,9.13E-09,0,0,3.04E-09,1.20E-08,0,0,0.000000004,436709.485,292834.603,1.491317899,2.874038855,1.960111149,12.24865,4.72993,12.24865,0.820334,2060.46,2511.73,0,0,0.6832,0.832831,0,0,0,0
KOSLUB_clean,0.061089728,0.03116831,7.62E-09,0,0,2.54E-09,8.90E-09,0,0,2.97E-09,463187.7884,276017.8697,1.678107975,2.887953537,1.959994879,10.96072,9.79504,10.96072,1.20031,1612.87,1343.71,0,0,0.6478,0.539695,0,1,0,0
KOSJAF_clean,0.064918611,0.033128859,9.09E-09,0,0,3.03E-09,1.04E-08,0,0,3.47E-09,587174.3025,342826.0036,1.712747272,2.929920618,1.959578837,10.99192,9.84925,10.99026,1.18883,1563.88,1315.47,0,0,0.6324,0.53195,0,1,0,0
BIYVIQ_clean,0.103399888,0.052766418,8.92E-10,0,0,2.97E-10,1.56E-09,0,0,5.20E-10,91773.83094,81906.08167,1.120476393,2.597483944,1.959577548,8.9412,8.20862,8.9412,1.41865,1440.37,1015.31,0,0,0.5976,0.421246,0,1,0,0
KOSJUZ_clean,0.064333253,0.032832171,7.78E-09,0,0,2.59E-09,8.48E-09,0,0,2.83E-09,498022.5954,277031.6518,1.797710089,2.903301,1.959457783,11.10045,9.86004,11.10045,1.1813,1571.58,1330.38,0,0,0.6394,0.541269,0,1,0,0
DALVEU_clean,1.059036966,0.540501965,0,1.79E-13,0,5.97E-14,0,9.90E-13,0,3.30E-13,188.6244944,532.4347715,0.354267799,1.005761498,1.959358216,5.33631,4.08532,4.88589,1.30265,1571.53,1206.41,0,0,0.5888,0.452001,0,1,0,0
BUKMUQ_clean,0.105420576,0.053804827,2.11E-08,1.74E-08,2.24E-08,2.03E-08,2.49E-08,1.80E-08,2.54E-08,2.28E-08,6388172.217,3656586.75,1.747031495,3.345346213,1.959314468,5.78794,5.06217,5.71305,0.851411,2895.4,3400.71,0,0,0.7096,0.83344,0,1,0,0
SEFBOV_clean,0.135165584,0.06900008,2.34E-08,0,0,7.80E-09,2.33E-08,0,0,7.77E-09,3147138.971,1599703.347,1.967326615,3.228078355,1.958919236,5.65834,5.15011,5.64688,1.02534,2480.47,2419.17,0,0,0.6702,0.653638,0,1,0,0
MOYMET_clean,0.070531633,0.036015556,2.44E-09,0,0,8.13E-10,3.93E-09,0,0,1.31E-09,171240.9796,140836.9503,1.215881054,2.707080409,1.958365796,9.12886,8.44595,9.12886,1.00188,1110.93,1108.85,0,0,0.56,0.558951,0,1,0,0
TAMJAU_charged,0.069240638,0.035366049,2.41E-08,1.07E-12,0,8.03E-09,2.46E-08,1.23E-11,0,8.20E-09,1660471.108,866109.2615,1.917161242,3.115589914,1.957827916,8.92381,6.94851,8.92381,1.37984,1141.5,827.271,0,0,0.549,0.397872,0,1,0,0
GEZRAG_clean,0.160412156,0.081942106,9.07E-10,9.42E-10,8.28E-10,8.92E-10,1.28E-09,1.38E-09,1.21E-09,1.29E-09,427286.9071,315538.2589,1.354152452,2.867947402,1.957627938,7.97174,5.12774,7.97032,1.15353,2068.35,1793.06,0,0,0.6172,0.535054,0,1,0,0
GERWEH_clean,0.104322027,0.053291637,6.16E-09,1.76E-10,2.74E-10,2.20E-09,6.11E-09,6.23E-10,6.22E-10,2.45E-09,686137.9089,390009.9404,1.75928313,2.958046064,1.957568445,9.16485,6.64251,9.16485,1.11428,1571.66,1410.47,39.9079,35.815,0.625,0.560902,0,1,0,0
LATYOX_clean,0.108419533,0.055392511,0,8.05E-09,0,2.68E-09,0,1.11E-08,0,3.70E-09,868435.0653,611797.8827,1.419480338,2.99221167,1.95729587,8.43825,7.66991,8.43825,0.899517,1548.12,1721.06,0,0,0.606,0.673695,0,0,0,0
LEQQII_clean,0.075691605,0.038673723,4.30E-09,0,1.58E-07,5.41E-08,1.08E-08,0,1.64E-07,5.83E-08,12223629.34,6726534.11,1.817225505,3.45976233,1.957184339,8.74289,7.28376,8.74289,0.770513,1869.68,2426.54,0,0,0.6812,0.884086,0,1,2,0
QAVBUL_clean,0.065351616,0.033393473,1.78E-08,0,0,5.93E-09,1.75E-08,0,0,5.83E-09,1157471.408,581478.3856,1.990566522,3.054995876,1.957017648,12.14778,9.97355,12.14778,1.03126,1437.46,1393.89,0,0,0.626,0.607023,0,1,0,0
XEGKAX_clean,0.087110095,0.044519285,4.55E-10,0,0,1.52E-10,5.45E-10,0,0,1.82E-10,39437.90371,24142.29883,1.633560415,2.459072907,1.956682256,7.81736,4.94122,7.81736,1.03321,2328.38,2253.55,0,0,0.6462,0.625431,0,1,0,0
ATIBOU_clean,0.189198942,0.096700345,1.25E-08,0,0,4.17E-09,1.42E-08,0,0,4.73E-09,2353220.672,1366313.332,1.722314067,3.171294321,1.95654878,4.75824,3.95303,4.75824,1.66268,883.495,531.369,0,0,0.4562,0.274376,0,0,0,0
YEYCUC_SL,0.15516398,0.079316013,6.87E-10,0,0,2.29E-10,1.05E-09,0,0,3.50E-10,106067.3177,82867.47627,1.279963171,2.62477248,1.956275588,17.82348,5.70059,17.82348,0.555715,2326.25,4186.05,0,0,0.7742,1.39316,0.000719793,0,0,0
EMAPAK_clean,0.080442627,0.041127416,4.91E-10,4.95E-10,4.89E-10,4.92E-10,1.59E-09,1.60E-09,1.58E-09,1.59E-09,118062.562,195201.7655,0.604823229,2.636246901,1.955936814,11.21755,3.61918,11.21755,0.925375,1521.72,1644.44,0,0,0.637,0.688369,0,0,0,0
KOSLIP_clean,0.057934408,0.02962072,1.10E-08,0,0,3.67E-09,1.13E-08,0,0,3.77E-09,634107.9483,333048.8915,1.903948532,2.948001738,1.955874401,11.047,9.74411,11.047,1.19777,1578.73,1318.05,0,0,0.6514,0.543843,0,1,0,0
SEFWAD_clean,0.052128939,0.026653837,3.49E-16,3.46E-16,3.56E-16,3.50E-16,1.27E-13,1.22E-13,1.49E-13,1.33E-13,0.05451494,10.55544988,0.005164625,1.004063702,1.955776161,11.60905,3.66396,11.60905,0.909829,1580,1736.59,0,0,0.6436,0.707386,0,0,0,0
UMOZUT_clean,0.082731938,0.042302141,2.44E-08,0,3.70E-08,2.05E-08,2.95E-08,0,3.65E-08,0.000000022,5054468.65,2778051.051,1.819429722,3.306407371,1.955738789,10.2026,5.23269,10.2026,0.576016,2921.2,5071.38,0,0,0.7524,1.30621,0,1,0,0
YUXLEJ_clean,0.091147462,0.04661214,6.15E-11,0,3.21E-09,1.09E-09,1.16E-10,0,9.18E-09,3.10E-09,296705.395,431150.6999,0.688170969,2.796975578,1.955444697,10.83121,6.54663,10.83121,0.97354,1928.71,1981.13,0,0,0.6686,0.686772,0,1,0,0
XANZAQ03_clean,0.084680459,0.043320504,0,2.81E-08,0,9.37E-09,0,2.88E-08,0,9.60E-09,2367682.485,1241423.398,1.907232044,3.176955093,1.954743163,8.31524,7.66858,8.31524,0.918646,1605.96,1748.18,3.17356,3.45461,0.6742,0.733906,0,1,0,0
VIMRAM_clean,0.097939219,0.050104242,8.32E-10,8.32E-10,1.37E-09,1.01E-09,8.01E-10,8.01E-10,1.83E-09,1.14E-09,295669.2442,171102.2473,1.728026656,2.811081361,1.954709124,9.39066,7.30655,9.39066,1.12702,1893.97,1680.51,0,0,0.6384,0.56645,0,1,0,0
KOSKAG_clean,0.064212974,0.032852217,9.20E-09,0,0,3.07E-09,9.66E-09,0,0,3.22E-09,587820.2595,315773.5485,1.861524698,2.933707125,1.954600933,11.20025,9.92421,11.20025,1.17831,1553.45,1318.38,0,0,0.64,0.543152,0,1,0,0
REGREC_clean,0.082246813,0.042081629,1.67E-09,0,8.40E-09,3.36E-09,2.25E-09,0,9.85E-09,4.03E-09,824104.8825,506654.4387,1.62656205,2.986955961,1.954458869,7.78665,6.48187,7.78665,0.899667,2411.03,2679.92,0,0,0.7204,0.800741,0,1,0,0
NIGBOW_clean,0.059449924,0.030418571,1.81E-08,0,0,6.03E-09,2.27E-08,0,0,7.57E-09,1070690.174,687066.2305,1.558350747,3.031072634,1.954395688,11.80846,11.56903,11.80846,0.664854,1743.47,2622.33,0,0,0.7086,1.0658,0,0,0,0
KOSJOT_clean,0.064072649,0.032784059,8.39E-09,0,0,2.80E-09,9.00E-09,0,0,0.000000003,534895.0499,293588.5881,1.821920441,2.916306788,1.954384263,11.15761,9.87899,11.15761,1.18127,1568.08,1327.45,0,0,0.6374,0.539589,0,1,0,0
FABGUM_clean,0.092089648,0.047137359,0,0,3.99E-08,1.33E-08,0,0,4.19E-08,1.40E-08,3656096.473,1965229.196,1.860391897,3.251186917,1.953644624,4.49645,4.20268,4.49184,1.20151,964.988,803.144,198.183,164.944,0.618,0.514351,0,0,0,0
BEYKEX_clean,0.060484324,0.030959827,4.57E-09,0,0,1.52E-09,4.78E-09,0,0,1.59E-09,275038.1698,147251.7145,1.867809626,2.801930474,1.953638953,5.23694,3.82822,5.23519,1.91723,1689.31,881.121,0,0,0.5532,0.288542,0,1,0,0
DAWWEF_clean,0.077692246,0.039772272,4.45E-09,4.13E-09,0,2.86E-09,5.15E-09,4.83E-09,0,3.33E-09,663283.0554,394952.512,1.679399511,2.950358238,1.953427403,7.03379,5.33899,6.88955,1.07778,2082.97,1932.65,0,0,0.6328,0.587134,0,1,0,0
DANZEZ_charged,0.165832732,0.08496111,1.23E-09,4.14E-09,2.78E-09,2.72E-09,1.43E-09,4.97E-09,3.38E-09,3.26E-09,1344812.702,826785.7272,1.626555295,3.072027548,1.951866354,9.71572,8.15204,9.70036,0.982123,1506.84,1534.27,0,0,0.5818,0.59239,0,0,0,0
MODJOG_clean,0.103006976,0.052774437,9.98E-09,0,0,3.33E-09,1.07E-08,0,0,3.57E-09,1022895.145,561877.0904,1.820496265,3.028896226,1.951834673,5.59367,4.45075,5.58718,1.92976,2690.17,1394.04,0,0,0.6586,0.341285,0,1,0,0
