dx       dy     dz      H2       CH4
0.48685	0.1021	0.79689	-2400.8232	-1029.97529
0.48744	0.10297	0.79944	-2390.85033	-1011.17626
0.48806	0.1038	0.80198	-2381.12555	-989.93006
0.48872	0.10461	0.80451	-2371.66311	-966.06236
0.48944	0.1054	0.80701	-2362.51734	-939.49962
0.49022	0.10618	0.80946	-2353.75531	-910.29319
0.49108	0.10697	0.81185	-2345.44778	-878.63122
0.49202	0.10776	0.81417	-2337.64404	-844.84429
0.49302	0.10857	0.8164	-2330.36057	-809.384
0.49409	0.10939	0.81857	-2323.57777	-772.78688
0.49521	0.11022	0.82065	-2317.2574	-735.63418
0.49638	0.11107	0.82267	-2311.33976	-698.49959
0.49759	0.11193	0.82463	-2305.73214	-661.89954
0.49881	0.11279	0.82656	-2300.24885	-626.23024
0.50003	0.11365	0.82849	-2294.67252	-591.72565
0.50124	0.11449	0.83046	-2288.81266	-558.42006
0.50239	0.11529	0.83252	-2282.50105	-526.16414
0.50345	0.11603	0.83473	-2275.63752	-494.72223
0.50437	0.11666	0.83712	-2268.12811	-463.98816
0.5051	0.11715	0.8397	-2259.91642	-434.26331
0.50562	0.1175	0.84242	-2251.04194	-406.31683
0.50595	0.11772	0.84524	-2241.68761	-381.0392
0.50616	0.11786	0.84808	-2232.14871	-359.01924
0.50629	0.11794	0.85095	-2222.76679	-340.45005
0.50638	0.11801	0.85381	-2213.90909	-325.2541
0.50645	0.11805	0.85668	-2205.88194	-313.18726
0.50651	0.11809	0.85955	-2198.90687	-303.91222
0.50656	0.11812	0.86242	-2193.14669	-297.03736
0.5066	0.11815	0.86529	-2188.69164	-292.1446
0.50663	0.11818	0.86816	-2185.59817	-288.8215
0.50665	0.11822	0.87102	-2183.89923	-286.66896
0.50667	0.11824	0.87389	-2183.63477	-285.32894
0.50669	0.11825	0.87676	-2184.79905	-284.52128
0.50671	0.11826	0.87963	-2187.38152	-284.04378
0.50673	0.11826	0.8825	-2191.34022	-283.76249
0.50674	0.11816	0.88537	-2196.63518	-283.53033
0.50676	0.11826	0.88824	-2203.19838	-283.6991
0.50678	0.11827	0.89111	-2210.91989	-284.10108
0.50679	0.11827	0.89398	-2219.68529	-285.04074
0.50679	0.11825	0.89685	-2229.35032	-286.80397
0.50679	0.11823	0.89972	-2239.71346	-289.73681
0.5068	0.11822	0.90259	-2250.42083	-294.26255
0.50681	0.11822	0.90546	-2260.86408	-300.78942
0.50682	0.11822	0.90833	-2270.2073	-309.74046
0.50683	0.11822	0.9112	-2277.65979	-321.51322
0.50684	0.11821	0.91407	-2282.79662	-336.45525
0.50685	0.11821	0.91694	-2285.63101	-354.83593
0.50687	0.1182	0.91981	-2286.91068	-376.80945
0.50691	0.11817	0.92268	-2288.42732	-402.39747
0.50705	0.11808	0.92554	-2290.5576	-431.42005
0.50733	0.11789	0.92837	-2293.27224	-463.32439
0.50784	0.11755	0.9311	-2296.54255	-497.07758
0.50855	0.11706	0.93369	-2300.3407	-531.62906
0.50942	0.11645	0.93613	-2304.6446	-566.57
0.51039	0.11577	0.93847	-2309.43579	-602.119
0.51138	0.11505	0.94075	-2314.70354	-638.64427
0.51236	0.11433	0.94305	-2320.48905	-676.29176
0.5133	0.11363	0.9454	-2326.78357	-714.84157
0.51417	0.11297	0.94782	-2333.60876	-753.73749
0.51496	0.11235	0.95033	-2340.99532	-792.20371
0.51567	0.11178	0.9529	-2348.95909	-829.39735
0.51629	0.11125	0.95554	-2357.50709	-864.55755
0.51683	0.11077	0.95823	-2366.61353	-897.1074
0.51731	0.11031	0.96096	-2376.25281	-926.68932
0.51775	0.10987	0.96371	-2386.35777	-953.15053
0.51816	0.10943	0.96646	-2396.86689	-976.5094
0.51857	0.10897	0.96921	-2407.70506	-996.9082
0.51899	0.10846	0.97195	-2418.80109	-1014.58145
0.51946	0.10789	0.97465	-2430.10821	-1029.82238
0.51999	0.10722	0.9773	-2441.61764	-1042.97384
0.52061	0.10643	0.97986	-2453.34749	-1054.40974
0.52132	0.1055	0.98231	-2465.33594	-1064.52035
0.52212	0.10444	0.98461	-2477.6392	-1073.68603
0.52299	0.10325	0.98677	-2490.27749	-1082.24794
0.52393	0.10197	0.9888	-2503.25589	-1090.47668
0.52489	0.1006	0.99073	-2516.50052	-1098.55552
0.52587	0.0992	0.99261	-2529.85625	-1106.58756
0.52685	0.09778	0.99447	-2543.04922	-1114.59939
0.52781	0.09636	0.99636	-2555.71779	-1122.56843
0.52875	0.09495	0.99829	-2567.38461	-1130.43714
0.52992	0.09335	0.99963	-2577.48783	-1139.0678
0.53126	0.09159	1	-2585.4069	-1147.73779
