dimensions, bond type, name,H2,CH4,a,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,#VALUE!,score,rmps,mps,PH2,PCH4,aIM, void fraction [widom], supercell volume [A^3], density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v],dimensions, num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,,
3, CC, linker111_C_linker59_C_qzd_relaxed,0.717783,0.784056,10.92330133,0.0499461,0.577696,1.35E-08,9.14E-08,1.611540065,11.56638857,0.08645741,1.706416222,0.586023496,37455604.99,39171208.19,3.566766662,-31420751641,39660727.85,13620427.48,23242118.39,1.16E+01,0.69082,40611.55558,570.39221,3818.99,132.0105579,3,918,0,648,108,0,0,27,1,2,4,7.76,6.60683,7.75999,3600,0.36108325,0
3, CC, linker102_C_linker69_C_cds_relaxed,0.69724,0.384953,5.52109747,0.0426955,0.248842,3.37E-08,3.14E-07,0.592444044,5.828295722,0.171576743,0.625408101,1.598955942,14832668.81,63693166.78,3.566739738,-33871941015,15657970.29,40032107.98,25036404.64,5.83E+00,0.74937,17289.52707,446.1264176,5363.76,170.0698274,3,312,0,192,32,16,0,0,1,2,3,10.40517,6.98856,10.40516,3601,0.361183551,0
3, CC, linker110_C_linker41_C_unj_relaxed,0.740069,0.555966,7.512353578,0.0469366,0.373241,2.25E-08,3.24E-07,0.522435347,7.952024646,0.125754137,0.553011611,1.808280296,13114974.87,81765446.12,3.566710592,-33964521838,13882547.23,45394230.63,25103536.62,7.95E+00,0.774626,59568.27058,490.2807569,3804.33,174.3416746,3,1152,0,864,96,96,0,0,1,2,7,12.60978,12.28513,12.60977,3602,0.361283852,0
3, CC, linker110_C_linker35_C_sra_relaxed_interp_2,0.744278,0.430443,5.783363206,0.046459,0.269407,3.12E-08,3.59E-07,0.502735222,5.798811856,0.17244912,0.504078139,1.983819416,12613677.88,98420347.96,3.566484623,-33946839063,12647371.82,49774231.03,25090101.77,5.80E+00,0.816631,65234.99968,397.9743101,4882.8,172.8571933,3,1088,0,768,128,0,0,0,1,3,5,14.74867,13.01112,14.48542,3603,0.361384152,0
3, CC, linker110_C_linker83_C_uoy_relaxed,0.689237,0.681979,9.894695148,0.0464243,0.49967,1.64E-08,1.63E-07,0.993428505,10.76311328,0.092909921,1.080617783,0.925396579,24320069.91,26129873.8,3.566448684,-33110640791,26454545.95,22654583.99,24480946.33,1.08E+01,0.677042,68826.56715,599.8234326,3632.94,137.9622803,3,1664,0,1280,256,0,0,0,1,4,9,8.56342,7.16946,8.56342,3604,0.361484453,0
2, CC, linker91_C_linker9_C_hnb_relaxed,0.687644,0.349312,5.079837823,0.0439496,0.238492,3.52E-08,3.60E-07,0.497646791,5.426488523,0.184281234,0.531606459,1.881090763,12483288.61,88440870.91,3.566412853,-33939571566,13335154.54,47186477.11,25084636.02,5.43E+00,0.77868,52010.07765,359.0296549,5279.93,163.1407378,2,720,0,576,144,0,0,0,2,2,0,15.86297,14.7076,15.83654,3605,0.361584754,0
3, CC, linker110_C_linker12_C_atn_relaxed,0.673753,0.485496,7.205845466,0.0442129,0.426302,1.90E-08,1.15E-07,1.189901974,9.642027553,0.103712626,1.592188962,0.628066155,28720672.44,37969457.7,3.566360972,-32640718504,38430676.36,15159637.28,24137007.15,9.64E+00,0.740062,41697.70196,525.5261846,3262.27,157.7032913,3,704,0,640,0,256,0,0,1,3,9,18.69366,13.3549,18.69366,3606,0.361685055,0
3, CC, linker108_C_linker88_C_gis_relaxed,0.724728,0.444115,6.128023203,0.0494545,0.312036,2.67E-08,2.39E-07,0.684183953,6.30955727,0.158489726,0.70445194,1.419543254,17014368.93,49799011.99,3.566270572,-33641986607,17518395.68,35301372.58,24868120.41,6.31E+00,0.774071,94741.99216,464.8522935,5067.56,172.371005,3,1792,0,896,0,256,0,0,1,2,9,12.27717,7.85855,12.27717,3607,0.361785356,0
3, CC, linker98_C_linker2_C_lvt_relaxed_interp_4,0.719919,0.436832,6.067793738,0.0481488,0.437065,1.93E-08,3.27E-07,0.358153601,9.077380952,0.110163934,0.535795516,1.866383667,9018498.384,87392506.91,3.566209893,-34072832205,13491616.39,46996534.54,25180532.47,9.08E+00,0.815654,116065.4412,363.9198077,5219.04,162.9722117,3,1792,0,1088,128,64,0,0,1,1,5,17.35036,14.85566,17.22079,3608,0.361885657,0
3, CC, linker110_C_linker41_C_dia_relaxed,0.753521,0.634565,8.421331323,0.0492393,0.44089,1.85E-08,1.47E-07,1.058484417,8.95402656,0.111681599,1.125439342,0.88854189,25767436.05,27060647.53,3.566205952,-32923441948,27397367.23,21630404.71,24343708.45,8.95E+00,0.759732,73129.0236,532.4867447,4249.46,170.2166738,3,1536,0,1152,128,128,0,0,1,1,3,10.15702,7.2444,9.28439,3609,0.361985958,0
2, imine, linker108_N_linker9_CH_kgm_relaxed,0.763097,0.394146,5.165083862,0.0473105,0.257679,3.24E-08,2.64E-07,0.633249093,5.44654992,0.183602467,0.667757366,1.497549934,15773501.47,55547573.63,3.566156861,-33698343877,16633062.6,37302234.41,24908841.8,5.45E+00,0.853439,24112.23355,318.9623485,6702.28,162.0389747,2,324,0,234,36,0,0,0,1,1,0,18.78685,16.33956,18.78685,3610,0.362086259,0
2, CC, linker91_C_linker54_C_kgd-a_relaxed,0.674574,0.609958,9.042121398,0.0434267,1.02694,8.09E-09,1.03E-07,0.710709359,23.64766376,0.042287475,1.858702756,0.53800964,17632373.71,45581337.31,3.566076289,-33562082750,46113564.13,13347772.76,24809542.02,2.36E+01,0.686525,35447.89515,607.5459623,2426.05,143.5041945,2,594,0,216,216,162,0,0,2,3,0,11.82294,11.15038,11.82237,3611,0.36218656,0
2, amine, linker102_CH2_linker47_NH_kgm_relaxed,0.737271,0.490597,6.654228906,0.0492468,0.416485,2.00E-08,1.93E-07,0.690062347,8.45709772,0.118243874,0.877024939,1.140218432,17134710.36,31975704.24,3.566056007,-33591177046,21777116.78,28312387.53,24830669.93,8.46E+00,0.813956,33457.48031,363.1343267,4349.89,144.5696561,2,495,0,360,72,0,0,0,1,1,0,26.83918,25.02714,26.83918,3612,0.362286861,0
2, CC, linker109_C_linker72_C_sql_relaxed,0.567491,0.660434,11.63778809,0.0385295,0.486269,1.63E-08,1.35E-07,1.40226384,12.62069324,0.07923495,1.52069634,0.657593481,33180716.14,35541540.98,3.566053797,-31993673305,35983095.45,15560140.69,23662249,1.26E+01,0.494903,39446.40755,737.1683114,1825.05,92.61130064,2,999,0,540,108,216,0,0,1,1,0,7.86685,7.06238,7.8668,3613,0.362387161,0
2, imine, linker102_N_linker52_CH_sql_relaxed,0.730178,0.456422,6.250831989,0.0462239,0.271188,3.09E-08,3.98E-07,0.485506113,5.866835122,0.170449651,0.455680831,2.194518471,12138818.16,120083733.1,3.565762169,-33828609957,11393114.53,54868229.24,25002400.28,5.87E+00,0.787912,36445.51701,418.1686749,4569.81,172.5193832,2,588,0,384,96,24,0,0,1,1,0,13.14588,12.37329,13.14583,3614,0.362487462,0
3, CC, linker97_C_linker91_C_nox_relaxed_interp_3,0.775417,0.414233,5.342067558,0.0502774,0.278284,2.97E-08,2.06E-07,0.770151167,5.534971975,0.180669388,0.797961666,1.253193033,19015666.96,38467673.07,3.565746988,-33400014681,19702331.09,30942368.66,24690824.05,5.53E+00,0.846101,65851.43926,371.3766057,6221.04,186.7019137,3,960,0,504,192,0,0,0,2,3,7,13.67722,10.55168,13.67722,3615,0.362587763,0
2, CC, linker105_C_linker32_C_kgm_relaxed,0.715293,0.350047,4.893756824,0.0443665,0.250651,3.35E-08,3.70E-07,0.442143461,5.649555408,0.177005079,0.51042871,1.959137449,11069550.9,95771766.65,3.565717423,-33875300986,12779147.68,49049174.38,25036106.79,5.65E+00,0.836945,25549.50004,322.0484736,5737.48,146.3548472,2,288,0,198,72,18,0,0,1,1,0,23.82697,22.52027,23.82689,3616,0.362688064,0
2, CC, linker92_C_linker79_C_kgd-a_relaxed,0.674493,0.348822,5.171617793,0.0413012,0.23942,3.50E-08,3.68E-07,0.4914065,5.796925997,0.172505221,0.55082321,1.81546453,12278898.38,82035745.53,3.565695768,-33807967616,13763558.73,45363470.96,24987252.69,5.80E+00,0.734906,35706.01128,422.3899054,4803.58,158.6652627,2,594,0,432,108,0,0,0,2,3,0,11.81849,9.99479,11.75561,3617,0.362788365,0
3, CC, linker98_C_linker12_C_lvt_relaxed_interp_4,0.70437,0.46527,6.605477235,0.0478061,0.458751,1.83E-08,2.75E-07,0.438617867,9.596076651,0.104209255,0.637200087,1.569365762,10980420.17,61340930.24,3.565681622,-33872725266,15951754.87,39287718.94,25034137.93,9.60E+00,0.789303,115813.8792,408.7549528,4759.84,160.2531194,3,1792,0,1088,128,256,0,0,1,1,5,16.17427,13.05005,16.08687,3618,0.362888666,0
3, CC, linker103_C_linker61_C_cds_relaxed,0.744582,0.400014,5.37232971,0.0459244,0.276886,2.99E-08,2.13E-07,0.753283433,6.029169679,0.165860318,0.845382521,1.18289647,18601572.33,34245443.05,3.565623184,-33404711686,20875866.14,29210431.68,24693988.37,6.03E+00,0.80153,126789.4718,417.8712635,5609.24,183.6839495,3,264,0,144,48,0,0,0,1,2,3,10.76606,8.05969,10.66016,3619,0.362988967,0
3, CC, linker109_C_linker88_C_dia_relaxed_interp_2,0.713732,0.383465,5.372674898,0.0454555,0.273937,2.97E-08,1.57E-07,1.018299869,6.026487444,0.165934138,1.142219005,0.875488847,24755966.94,27427335.72,3.565514021,-32880287292,27768574.64,21284077.12,24311077.4,6.03E+00,0.794354,37431.37732,378.0257186,5394.56,173.857226,3,592,0,384,0,64,0,0,1,1,3,13.76065,9.75755,13.75984,3620,0.363089268,0
2, imine, linker102_N_linker42_CH_sql_relaxed,0.76898,0.445034,5.787328669,0.047967,0.25861,3.23E-08,3.45E-07,0.541358155,5.391414931,0.185480067,0.504323602,1.982853859,13480552.24,97582394.66,3.565436047,-33690505048,12558341.64,49375750.22,24901356.19,5.39E+00,0.830135,36681.31536,415.4337798,4294.55,186.8001155,2,564,0,288,96,48,0,0,1,1,0,14.63847,14.20895,14.63847,3621,0.363189569,0
2, imine, linker105_N_linker13_CH_krr_relaxed,0.712642,0.371443,5.212196306,0.0441466,0.24394,3.38E-08,2.18E-07,0.807674186,5.525680347,0.18097319,0.856251207,1.167881566,19856200.48,33224860.49,3.565330638,-33255154694,21050438.3,28711689.56,24584418.84,5.53E+00,0.800759,40717.77962,339.3120493,6179.39,154.6464898,2,540,0,510,60,30,0,0,2,4,0,19.0531,17.31981,18.82024,3622,0.36328987,0
2, CC, linker92_C_linker57_C_fxt_relaxed,0.690358,0.48412,7.012593466,0.0458851,0.487534,1.68E-08,1.35E-07,0.874732762,10.62510488,0.094116718,1.325348087,0.754518763,21426000.63,32072625.98,3.565321794,-33131661567,32463525.08,18481438.22,24494338.8,1.06E+01,0.776082,40752.43644,427.2808778,3339.75,145.7093931,2,648,0,324,108,54,0,0,1,3,0,26.76687,25.45533,26.76687,3623,0.363390171,0
3, CC, linker102_C_linker92_C_jph_relaxed,0.763986,1.27076,16.63328909,0.0565062,1.07565,7.21E-09,7.64E-08,1.569585493,19.0359642,0.052532143,1.796311787,0.55669623,36336442,41072509.33,3.565247081,-31297652344,41585233.39,12887708.48,23150342.66,1.90E+01,0.723505,58642.43376,580.6144357,4146.84,113.9610364,3,1632,0,896,0,0,0,0,2,2,7,6.7926,5.51199,6.79257,3624,0.363490471,0
2, amide, linker102_CO_linker8_NH_kgm_relaxed,0.716351,0.459198,6.410237439,0.0470474,0.381735,2.16E-08,1.70E-07,0.81156811,8.113838384,0.123246231,1.027252507,0.973470488,19932046.47,24919084.04,3.5651928,-33221917365,25229237.65,23908355.66,24559918.29,8.11E+00,0.803561,30804.54811,409.8053826,4331.76,147.3107126,2,387,0,216,72,108,0,0,1,1,0,24.70497,24.14718,24.67431,3625,0.363590772,0
3, CC, linker110_C_linker60_C_uni_relaxed,0.640288,0.640748,10.00718427,0.0442014,0.453555,1.65E-08,8.90E-08,1.852062932,10.26110033,0.097455435,1.899056023,0.526577409,41322675.82,41833661.13,3.56517745,-30157565684,42371171.64,11748838.12,22311701.78,1.03E+01,0.65532,50826.34625,540.170701,4270.7,126.1451927,3,1056,0,1152,192,0,0,0,1,2,7,9.05581,8.8631,9.05578,3626,0.363691073,0
3, CC, linker108_C_linker41_C_sst_relaxed,0.774038,0.424839,5.488606503,0.048567,0.273237,3.01E-08,2.04E-07,0.808106769,5.625980604,0.177746791,0.828332839,1.207244181,19836344.52,35467412.11,3.565067741,-33204105527,20332827.55,29633845.96,24546687.75,5.63E+00,0.868832,96770.2233,356.1744742,5334.62,171.2741033,3,1440,0,576,96,96,0,0,1,2,25,29.66259,7.95329,29.66259,3627,0.363791374,0
3, mixed, linker102_CH_linker94_N_jph_relaxed_interp_4,0.709951,0.349229,4.919057794,0.0453593,0.255272,3.20E-08,1.68E-07,0.937501748,5.627776443,0.177690072,1.072573341,0.932337177,22840421.15,25808847.18,3.565016397,-32952575466,26131179.88,22714596.34,24363070.47,5.63E+00,0.82208,143568.5233,328.3081103,5486.22,160.4370253,3,2032,0,1280,192,0,0,0,2,2,7,14.96154,14.21098,14.96154,3628,0.363891675,0
3, imine, linker100_CH_linker72_N_tcb_relaxed,0.745971,0.701557,9.404614925,0.0504006,0.523765,1.54E-08,1.29E-07,1.125736484,10.39203898,0.096227507,1.243931572,0.803902741,27078170.71,29552806.14,3.56493481,-32529656548,29921204.42,19336866.11,24053738.25,1.04E+01,0.742538,44336.8803,559.5068695,4287.32,156.4830107,3,672,0,336,192,240,0,0,1,2,5,8.65135,7.11918,8.64438,3629,0.363991976,0
2, CC, linker91_C_linker26_C_hne_relaxed,0.707947,0.382136,5.397805203,0.04524,0.257158,3.17E-08,1.83E-07,0.934873465,5.684305924,0.175922973,0.984493988,1.015750235,22763615.64,24819608.91,3.564891855,-32934160436,23971846.03,24732917.14,24349408.24,5.68E+00,0.805608,102681.2848,447.3698814,4748.73,150.0809657,2,1008,0,288,432,576,0,0,3,5,2,17.57363,16.02731,17.57307,3630,0.364092277,0
3, CC, linker111_C_linker76_C_cdl_relaxed,0.795685,0.718889,9.034844191,0.0516209,0.491409,1.68E-08,2.28E-07,0.667505825,9.519574436,0.105046713,0.703318314,1.421831311,16470699.91,49570428.92,3.564783646,-33381128998,17354372.74,35083674.14,24674990.54,9.52E+00,0.792242,62723.89347,465.6761147,6262.49,172.2573359,3,1152,0,720,144,0,0,36,1,3,5,8.27937,7.04086,7.62987,3631,0.364192578,0
3, imine, linker109_CH_linker89_N_qtz_relaxed_interp_4,0.686093,0.398598,5.809678863,0.0441785,0.295723,2.77E-08,1.85E-07,0.868862026,6.693821655,0.149391491,1.001089317,0.998911869,21219179.66,24145600.16,3.564749862,-33033694965,24448408.88,24395231.66,24421805.8,6.69E+00,0.780175,47410.60251,328.2316082,4656.57,130.6468696,3,684,0,480,48,0,0,0,1,1,4,25.53243,25.17434,25.53243,3632,0.364292879,0
3, CC, linker110_C_linker59_C_unf_relaxed,0.615778,1.00322,16.2919104,0.0431252,0.839868,9.92E-09,3.55E-07,0.455320695,19.47510968,0.051347593,0.544283651,1.837277306,11320383.95,83605126.47,3.564591654,-33639993628,13532220.21,45679198.78,24862441.09,1.95E+01,0.593831,78710.16781,640.8041698,3256.51,107.9985289,3,1920,0,1920,384,0,0,0,1,3,13,10.43475,5.45154,10.43473,3633,0.36439318,0
2, CC, linker91_C_linker6_C_hnd_relaxed,0.68754,0.49253,7.163655933,0.0439927,0.311562,2.56E-08,1.52E-07,1.205933177,7.082129535,0.141200467,1.192208985,0.838779117,28759666.66,28078195.53,3.56448658,-32250150621,28432365.62,20003602.43,23848474.54,7.08E+00,0.71883,66510.76246,588.1499087,3325.53,156.314126,2,864,0,216,432,432,0,0,6,10,0,13.17842,11.95153,13.17223,3634,0.36449348,0
2, CC, linker92_C_linker60_C_fss_relaxed,0.677665,0.360791,5.324031786,0.0440078,0.250838,3.27E-08,2.18E-07,0.797699455,5.699853208,0.175443115,0.854008763,1.170948172,19509598,33227002.67,3.564340281,-33083485170,20886773.26,28638264.67,24457328.98,5.70E+00,0.727031,44625.67811,418.4398091,5163.04,168.3193325,2,720,0,576,144,0,0,0,4,5,0,13.11766,11.86215,13.11765,3635,0.364593781,0
3, CC, linker102_C_linker38_C_mok_relaxed,0.73631,0.405482,5.506946802,0.0489958,0.287461,2.88E-08,2.70E-07,0.5872846,5.867053911,0.170443295,0.625687978,1.598240713,14499962.44,62751071.78,3.564280636,-33403197625,15448135.67,39460306.49,24689839.37,5.87E+00,0.800025,48626.16951,415.6857229,5758.13,173.4849917,3,816,0,448,64,64,0,0,1,3,5,13.20972,10.2051,13.20972,3636,0.364694082,0
2, amide, linker108_CO_linker72_NH_kgm_relaxed,0.769514,0.55189,7.171929296,0.049775,0.381792,2.14E-08,1.81E-07,0.846604413,7.670356605,0.130372035,0.905440849,1.104434376,20643803.74,29438080.79,3.564270264,-32983422696,22078485.41,26930790.99,24384238.27,7.67E+00,0.828303,23216.28282,452.2151794,4711.54,166.0396056,2,288,0,126,72,108,0,0,1,1,0,19.12604,17.71222,19.12492,3637,0.364794383,0
3, CC, linker98_C_linker8_C_uon_relaxed_interp_3,0.721172,0.55049,7.633269179,0.0458448,0.344377,2.30E-08,1.35E-07,1.303198613,7.511800684,0.133123873,1.282460765,0.77975095,30786212.61,29918174.12,3.564219903,-31943725085,30296310.47,18420506.51,23623576.87,7.51E+00,0.7882,66119.21895,426.2388961,5136.51,154.803337,3,1008,0,540,144,144,0,0,1,2,7,17.76554,15.49871,17.76554,3638,0.364894684,0
3, CC, linker107_C_linker87_C_lvt_relaxed_interp_2,0.676009,0.634914,9.392093892,0.0474089,0.818688,9.54E-09,6.23E-08,1.438301572,17.26865631,0.057908385,2.644515248,0.378141136,33534487.53,60928546.64,3.564091026,-31523775717,61657767.29,8816488.458,23315338.16,1.73E+01,0.673133,19109.11462,462.1530622,3361.08,141.3921043,3,384,0,256,32,0,0,0,1,1,5,14.63001,8.58011,14.61353,3639,0.364994985,0
3, CC, linker110_C_linker79_C_ana_relaxed,0.636322,0.505686,7.947014248,0.0429116,0.446613,1.85E-08,2.51E-07,0.58490526,10.40774523,0.09608229,0.766016612,1.305454718,14415376.59,41691244.93,3.563952231,-33343486393,18878985.52,32173794.04,24645660.71,1.04E+01,0.701346,59677.00069,492.1418479,3527.51,143.3143304,3,1152,0,1152,192,0,0,0,1,1,25,12.36793,10.8904,12.36788,3640,0.365095286,0
3, amide, linker99_NH_linker48_CO_qtz_relaxed,0.748816,0.434414,5.801345057,0.0487252,0.31371,2.62E-08,2.20E-07,0.689024627,6.438352228,0.155319244,0.764681845,1.307733414,16888933.49,41608436.77,3.563799264,-33159242342,18743395.11,32054329.82,24511364.07,6.44E+00,0.809858,31742.14552,398.4036982,5877.08,176.8256703,3,432,0,312,96,48,0,0,1,1,4,9.77957,8.12638,9.77957,3641,0.365195587,0
3, CC, linker110_C_linker38_C_npo_relaxed_interp_2,0.731463,0.423969,5.796178344,0.048298,0.342995,2.41E-08,2.65E-07,0.52674569,7.101639819,0.140812548,0.645383552,1.549466201,13000032.81,58937539.51,3.563783457,-33391249390,15928003.8,38240676.35,24679903.53,7.10E+00,0.818834,56051.54905,392.8862396,4408.39,162.5140422,3,816,0,576,96,96,0,0,1,2,7,15.15336,11.13544,13.94911,3642,0.365295888,0
3, CC, linker108_C_linker78_C_unc_relaxed,0.731533,0.661191,9.038430255,0.048919,0.481213,1.71E-08,2.20E-07,0.699031083,9.836934524,0.101657686,0.760787305,1.314427821,17121585.56,42007390.47,3.563752248,-33134574532,18634199.89,32194689.1,24493310.76,9.84E+00,0.711405,38282.33169,575.2227178,4718.23,169.7669113,3,832,0,448,128,64,0,0,1,2,5,7.50578,5.99085,7.49848,3643,0.365396189,0
3, CC, linker110_C_linker64_C_uoq_relaxed,0.692313,0.446731,6.45273164,0.042938,0.324209,2.51E-08,1.84E-07,0.877225952,7.550631143,0.13243926,1.026481491,0.974201687,21289392.57,24602068.15,3.563740428,-32826795822,24911674.54,23642896.21,24268995.36,7.55E+00,0.755674,28906.04201,474.7803038,3895.3,156.3406086,3,480,0,384,96,48,0,0,1,4,13,17.88251,16.90626,17.8825,3644,0.365496489,0
3, amine, linker108_CH2_linker87_NH_lvt_relaxed_interp_3,0.714833,0.647882,9.06340362,0.0500106,0.613698,1.34E-08,1.70E-07,0.711286226,12.27135847,0.08149057,0.963043093,1.038375133,17402204.27,26076016.88,3.563657484,-33097091820,23561643.7,25404704.21,24465824.92,1.23E+01,0.75545,42498.36356,437.5322837,4986.4,156.7099523,3,768,0,624,96,0,0,0,1,1,5,12.10655,10.07972,12.07233,3645,0.36559679,0
2, CC, linker92_C_linker13_C_fxt_relaxed,0.595516,0.433722,7.283129253,0.0396723,0.524435,1.55E-08,1.26E-07,0.891683225,13.21917308,0.075647697,1.618440985,0.617878569,21610084.66,38754874.96,3.563639598,-32780677501,39223174.46,14974385.31,24235158.91,1.32E+01,0.683044,41090.80536,397.7331306,3233.14,112.0857104,2,756,0,756,0,0,0,0,1,3,0,26.08484,25.57528,26.08484,3646,0.365697091,0
2, CC, linker92_C_linker6_C_fxt_relaxed,0.655338,0.46586,7.108698107,0.0430047,0.451411,1.79E-08,1.32E-07,0.967351957,10.49678291,0.095267284,1.428402689,0.700082692,23338385.48,34043860.28,3.563630913,-32631275588,34461720.3,16890232.77,24126053.91,1.05E+01,0.745453,40522.73314,478.2982551,3219.46,132.4512007,2,540,0,216,108,216,0,0,1,3,0,25.41604,24.90508,25.41296,3647,0.365797392,0
3, CC, linker108_C_linker61_C_gis_relaxed,0.759799,0.462444,6.086399166,0.0519568,0.325301,2.53E-08,2.70E-07,0.571140452,6.260989899,0.159719152,0.587523839,1.702058596,14051888.8,70957877.97,3.563553564,-33286393587,14454972.71,41876105.99,24603210.55,6.26E+00,0.808517,91998.51844,444.040728,5204.42,183.0735047,3,1536,0,768,384,0,0,0,1,2,9,11.67171,7.56455,11.65593,3648,0.365897693,0
3, imine, linker98_N_linker87_CH_dmp_relaxed_interp_3,0.693708,0.456474,6.580203774,0.0467745,0.450735,1.73E-08,8.06E-08,1.414080379,9.636340314,0.103773836,2.070841608,0.482895455,32938108.19,47652200.37,3.563516525,-31494074139,48236016.8,11248061.26,23292953.27,9.64E+00,0.812096,105390.3982,329.3639205,4952.33,141.9223638,3,1440,0,912,192,0,0,0,1,2,5,18.86127,17.8661,18.79368,3649,0.365997994,0
3, amide, linker99_NH_linker11_CO_cds_relaxed_interp_2,0.688663,0.546479,7.935361708,0.0459327,0.39242,2.05E-08,1.63E-07,1.001738012,8.543368885,0.117049845,1.078491149,0.927221333,24087604.8,25609633.09,3.563424285,-32521920139,25933196.36,22295790.67,24045812.89,8.54E+00,0.700547,29160.66211,541.7324591,4026.86,146.5567302,3,448,0,416,192,64,0,0,1,2,3,8.83894,7.1905,8.83894,3650,0.366098295,0
3, CC, linker103_C_linker38_C_dia_relaxed_interp_3,0.738789,0.559656,7.575315821,0.0463272,0.407508,1.95E-08,1.22E-07,1.206301843,8.796301093,0.113684149,1.400732916,0.713911973,28577243.13,32773492.81,3.563333052,-32035784418,33183307.59,16912546.51,23689960.59,8.80E+00,0.75151,60037.81086,486.3902532,4972.73,161.4123673,3,1176,0,576,96,96,0,0,1,1,3,9.94547,8.35203,9.94547,3651,0.366198596,0
2, CC, linker100_C_linker28_C_kgm_relaxed,0.719737,0.35714,4.962090319,0.0450167,0.248636,3.31E-08,3.00E-07,0.547068275,5.523194726,0.181054634,0.608929789,1.642225456,13449553.91,65986151.39,3.563253167,-33262051965,14970405.7,40373753.71,24584781.32,5.52E+00,0.83059,25771.55173,334.3418862,5994.87,151.1486823,2,324,0,180,18,54,0,0,1,1,0,22.65435,21.42989,22.65435,3652,0.366298897,0
2, CC, linker109_C_linker36_C_sql_relaxed,0.665817,0.388046,5.828117936,0.0462146,0.253094,3.12E-08,1.46E-07,1.246705987,5.476494441,0.18259856,1.171489404,0.853614208,29392491.97,27270970.42,3.563053189,-31880888131,27619176.67,20124912.4,23576121.63,5.48E+00,0.708262,32158.84823,434.2505062,3769.23,151.2325611,2,612,0,384,48,0,0,0,1,1,0,13.42744,13.00451,13.42744,3653,0.366399198,0
