 name,H2,CH4,aIM,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),k(H2/CH4),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,score2,Sh2/ch4,score,rmps,PH2,PCH4,score1,Kh_H2,Kh_CH4, void fraction [widom], supercell volume [A^3],dimensions, density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v], num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,0,TOP
 linker102_CH2_linker70_NH_kgm_relaxed,0.691893,0.483944,8.806110427,0.0449003,0.395397,6.53E-08,2.11E-07,2.727644778,3.67E-01,8.806110427,0.113557513,2.727644778,0.366616653,10354306.3,3.586196614,3.586196614,3.816520138,-1.04059E+11,28242869.5,77036515.5,3.816520138,0.0449003,0.395397,0.787599,30069.49816,2,364.2234685,4491.04,139.7379052,387,0,360,72,36,0,0,1,1,0,24.85048,24.19501,24.85048,959,0.110255231,2
 linker108_CO_linker48_NH_sql_relaxed,0.748853,0.565212,8.281367389,0.0493817,0.408948,7.41E-08,2.89E-07,2.124902248,4.71E-01,8.281367389,0.120753005,2.124902248,0.470609884,20038821.95,3.658156809,3.658156809,3.816466414,-1.22272E+11,42580537.81,90479480.51,3.816466414,0.0493817,0.408948,0.776636,28541.87897,2,476.6158296,4577.78,164.5491923,480,0,312,96,48,0,0,1,1,0,10.65386,9.39149,10.65386,960,0.1103702,2
 linker108_CO_linker57_NH_sql_relaxed,0.770149,0.531517,7.523092931,0.0502643,0.378143,8.66E-08,4.07E-07,1.599803387,6.25E-01,7.523092931,0.132924053,1.599803387,0.625076812,38183366.29,3.721929796,3.721929796,3.816023,-1.32115E+11,61085878.7,97725395.61,3.816023,0.0502643,0.378143,0.814832,28313.64711,2,463.4914614,4682.98,174.5312591,432,0,216,96,72,0,0,1,1,0,11.7668,10.06278,11.7668,961,0.110485169,2
 linker92_C_linker11_C_hnb_relaxed,0.664135,0.421286,7.468114362,0.042182,0.31502,1.06E-07,5.55E-07,1.423834088,7.02E-01,7.468114362,0.133902609,1.423834088,0.70232902,49085297.76,3.745924445,3.745924445,3.81593775,-1.34546E+11,69889320.15,99510796.4,3.81593775,0.042182,0.31502,0.751481,53664.65551,2,414.8619673,3673.71,162.1872468,720,0,720,288,0,0,0,2,2,0,16.72032,15.66587,16.70013,962,0.110600138,2
 linker110_C_linker39_C_cds_relaxed,0.76599,0.441854,6.085248637,0.0469943,0.285972,9.84E-08,2.47E-07,2.428594868,4.12E-01,6.085248637,0.164331823,2.428594868,0.411760732,14248311.44,3.621749839,3.621749839,3.815646265,-1.13541E+11,34603376.05,84037581.49,3.815646265,0.0469943,0.285972,0.811378,65304.37606,3,450.863327,5562.37,190.8004927,1080,0,720,288,0,0,0,1,2,3,10.31491,7.54101,10.30056,963,0.110715107,2
 linker107_N_linker1_CH_cdl_relaxed_interp_2,0.725325,0.453201,6.809698246,0.0476911,0.324762,7.61E-08,1.83E-07,2.830619878,3.53E-01,6.809698246,0.146849385,2.830619878,0.353279509,9203842.74,3.572096103,3.572096103,3.815641967,-99605047866,26052580.22,73744951.45,3.815641967,0.0476911,0.324762,0.785354,61319.18946,3,407.7443417,5791.95,167.0395263,896,0,704,256,0,0,0,1,3,5,10.93895,8.55965,10.10064,964,0.110830076,2
 linker108_CH_linker71_N_qtz_relaxed_interp_3,0.720684,0.999232,15.09758305,0.0553631,0.835849,3.54E-08,2.41E-07,2.218673432,4.51E-01,15.09758305,0.066235767,2.218673432,0.450719779,17944535.89,3.646355133,3.646355133,3.815621357,-1.19362E+11,39813065.03,88332189.64,3.815621357,0.0553631,0.835849,0.683249,53553.87632,3,612.277342,3796.37,117.9601362,1080,0,576,360,72,0,0,1,1,4,7.14208,5.69981,7.13983,965,0.110945045,2
 linker103_CH_linker96_N_pts-f_relaxed_interp_4,0.772992,0.451126,6.992396334,0.0500548,0.350003,9.72E-08,5.96E-07,1.140964849,8.76E-01,6.992396334,0.143012488,1.140964849,0.87645119,78012471.18,3.789486701,3.789486701,3.815336428,-1.37341E+11,89009487.4,101556696.3,3.815336428,0.0500548,0.350003,0.87207,73662.92417,3,317.0142514,7171.23,170.5112642,904,0,512,192,0,0,0,2,3,7,15.07285,9.71927,15.06404,966,0.111060014,2
 linker91_C_linker9_C_hcb_relaxed,0.784136,0.498477,6.537492149,0.0499918,0.326821,8.09E-08,2.01E-07,2.635136596,3.79E-01,6.537492149,0.152963855,2.635136596,0.379486969,11363544.24,3.596435421,3.596435421,3.815225309,-1.06594E+11,29944491.28,78907824.84,3.815225309,0.0499918,0.326821,0.815564,22597.97786,2,413.1599815,6063.92,172.2327135,360,0,288,72,0,0,0,1,1,0,9.27423,6.88081,9.27423,967,0.111174983,2
 linker108_C_linker27_C_kgm_relaxed,0.743769,0.505907,8.086213531,0.0472942,0.382431,6.95E-08,2.15E-07,2.617384103,3.82E-01,8.086213531,0.123667276,2.617384103,0.382060852,11581606.07,3.598578373,3.598578373,3.815186758,-1.07182E+11,30313511.61,79342103.38,3.815186758,0.0472942,0.382431,0.831816,26289.87263,2,366.4730869,5029.39,146.4077519,396,0,216,18,36,0,0,1,1,0,22.65823,22.288,22.65558,968,0.111289952,2
 linker91_C_linker91_C_bpv_relaxed,0.89509,1.11956,13.76366508,0.0616718,0.84883,3.33E-08,1.91E-07,2.403691551,4.16E-01,13.76366508,0.072655066,2.403691551,0.416026757,14596909.37,3.624184399,3.624184399,3.815136316,-1.13947E+11,35086467.73,84337046.06,3.815136316,0.0616718,0.84883,0.864343,40088.83638,3,620.7431495,3492.48,150.6736122,576,0,0,576,0,0,0,2,4,7,10.71943,8.71389,10.71888,969,0.111404921,2
 linker100_C_linker105_C_pts_relaxed,0.631401,2.09329,40.36045129,0.0562739,2.27124,1.13E-08,1.68E-07,2.715265465,3.68E-01,40.36045129,0.02477673,2.715265465,0.368288115,10399046.28,3.586165167,3.586165167,3.814927891,-1.03563E+11,28236171.24,76668700.64,3.814927891,0.0562739,2.27124,0.562517,26517.93672,3,821.353613,1545.76,107.7352921,864,0,432,0,144,0,0,2,1,5,4.97307,4.34066,4.76651,970,0.11151989,2
 linker105_C_linker100_C_pts_relaxed,0.631401,2.09329,40.36045129,0.0562739,2.27124,1.13E-08,1.68E-07,2.715265465,3.68E-01,40.36045129,0.02477673,2.715265465,0.368288115,10399046.28,3.586165167,3.586165167,3.814927891,-1.03563E+11,28236171.24,76668700.64,3.814927891,0.0562739,2.27124,0.560185,26517.93672,3,821.353613,1545.76,107.3634345,864,0,432,0,144,0,0,2,1,5,4.97307,4.34066,4.76651,971,0.111634859,2
 linker91_C_linker91_C_bpe_relaxed,0.714306,1.6358,30.47040702,0.0585578,1.78428,1.67E-08,2.36E-07,2.155607442,4.64E-01,30.47040702,0.032818728,2.155607442,0.463906359,19177672.95,3.652975342,3.652975342,3.814875857,-1.20421E+11,41339534.54,89111808.3,3.814875857,0.0585578,1.78428,0.67899,40627.57407,3,918.7677749,1325.77,57.86624836,864,0,0,864,0,0,0,2,5,9,5.68506,4.58894,5.6697,972,0.111749828,2
 linker92_C_linker74_C_hcb_relaxed,0.746814,0.502677,6.948916629,0.0477768,0.331997,8.72E-08,2.64E-07,2.294934342,4.36E-01,6.948916629,0.143907324,2.294934342,0.435742314,16409663.34,3.63659854,3.63659854,3.81477564,-1.16778E+11,37659099.93,86425161.73,3.81477564,0.0477768,0.331997,0.766344,22977.50008,2,484.3408061,6056.35,177.276992,360,0,216,72,72,0,0,1,1,0,8.74641,6.6661,8.74639,973,0.111864797,2
 linker91_C_linker41_C_hnd_relaxed,0.810368,0.522896,6.451892944,0.051375,0.331466,1.00E-07,4.64E-07,1.390831557,7.19E-01,6.451892944,0.154993272,1.390831557,0.718994328,51160951.93,3.74918251,3.74918251,3.814439686,-1.33813E+11,71156266.42,98966380.8,3.814439686,0.051375,0.331466,0.859993,68264.44997,2,444.3482962,5277.73,173.0511461,972,0,324,324,108,0,0,6,10,0,13.7574,11.0174,13.7574,974,0.111979765,2
 linker103_C_linker105_C_pth_relaxed,0.728038,1.71251,25.73652726,0.0565865,1.45634,2.18E-08,3.20E-07,1.75673559,5.69E-01,25.73652726,0.038855281,1.75673559,0.569237628,30727592.48,3.70003722,3.70003722,3.814198288,-1.28185E+11,53980255.31,94829035.69,3.814198288,0.0565865,1.45634,0.669221,31934.00846,3,694.3183945,2676.67,99.87825233,999,0,486,0,54,0,0,2,1,7,6.9411,6.45245,6.93555,975,0.112094734,2
 linker105_C_linker103_C_pth_relaxed,0.728038,1.71251,25.73652726,0.0565865,1.45634,2.18E-08,3.20E-07,1.75673559,5.69E-01,25.73652726,0.038855281,1.75673559,0.569237628,30727592.48,3.70003722,3.70003722,3.814198288,-1.28185E+11,53980255.31,94829035.69,3.814198288,0.0565865,1.45634,0.668406,31934.00846,3,694.3183945,2676.67,99.32350113,999,0,486,0,54,0,0,2,1,7,6.9411,6.45245,6.93555,976,0.112209703,2
 linker100_C_linker24_C_kgm_relaxed,0.716861,0.40945,6.477073678,0.0448153,0.290272,8.12E-08,1.80E-07,2.921767769,3.42E-01,6.477073678,0.154390709,2.921767769,0.34225855,8243614.533,3.558398068,3.558398068,3.814054379,-95044898202,24085927.24,70373485.91,3.814054379,0.0448153,0.290272,0.817153,25915.8855,2,384.3770901,4945.32,144.4947868,324,0,162,36,90,0,0,1,1,0,21.14661,19.05633,21.14659,977,0.112324672,2
 linker106_C_linker14_C_kgm_relaxed,0.675109,0.449207,7.846357063,0.0426222,0.334429,8.32E-08,2.68E-07,2.432783192,4.11E-01,7.846357063,0.127447679,2.432783192,0.411051837,14036066.04,3.61943765,3.61943765,3.8138302,-1.12235E+11,34146705.55,83071531.35,3.8138302,0.0426222,0.334429,0.775516,25496.8296,2,372.0395706,4541.54,136.5602998,360,0,306,36,36,0,0,1,1,0,22.72197,20.96953,22.72197,978,0.112439641,2
 linker105_N_linker72_CH_cds_relaxed_interp_2,0.737432,0.608781,8.99701357,0.0497584,0.447677,7.17E-08,3.90E-07,1.652458892,6.05E-01,8.99701357,0.111147993,1.652458892,0.605158776,35081246.9,3.712686778,3.712686778,3.813636977,-1.29498E+11,57970318.39,95793568.1,3.813636977,0.0497584,0.447677,0.742878,30244.08282,3,546.8130575,4459.6,155.9666231,448,0,224,128,160,0,0,1,2,3,9.14213,5.92705,7.31427,979,0.11255461,2
 linker102_N_linker92_CH_bex_relaxed,0.774508,0.602659,7.727186238,0.051504,0.397981,6.80E-08,2.09E-07,2.516907255,3.97E-01,7.727186238,0.129413213,2.516907255,0.397313011,12744670.02,3.608493241,3.608493241,3.812915986,-1.09072E+11,32077152.43,80735217.66,3.812915986,0.051504,0.397981,0.787046,27383.34819,2,454.6073976,5291.83,170.6436234,540,0,336,48,0,0,0,2,2,0,10.60016,7.47915,10.60014,980,0.112669579,2
 linker91_C_linker48_C_hnb_relaxed,0.672786,0.58596,10.03270932,0.0448496,0.449963,5.65E-08,2.09E-07,2.707384494,3.69E-01,10.03270932,0.099673973,2.707384494,0.369360171,10357556.87,3.584972017,3.584972017,3.812744047,-1.02552E+11,28041888.86,75920175.07,3.812744047,0.0448496,0.449963,0.705448,52748.67577,2,471.9431816,2643.16,144.9033011,864,0,576,288,0,0,0,2,2,0,16.16443,15.57197,16.16439,981,0.112784548,2
 linker105_C_linker76_C_nfc_relaxed,0.797221,0.641965,8.396790238,0.0520537,0.437084,4.68E-08,1.23E-07,3.188632221,3.14E-01,8.396790238,0.119093126,3.188632221,0.313614092,6007987.852,3.518465359,3.518465359,3.812433431,-82484402022,19157263.65,61085468.13,3.812433431,0.0520537,0.437084,0.804037,36742.94682,3,489.2731586,5228.2,168.6690565,640,0,320,128,64,0,0,1,2,9,9.18075,7.43069,7.84203,982,0.112899517,2
 linker102_C_linker57_C_qzd_relaxed,0.726217,0.644251,10.06704515,0.0440002,0.442952,5.09E-08,1.71E-07,2.99998193,3.33E-01,10.06704515,0.099334014,2.99998193,0.333335341,7478079.697,3.54600564,3.54600564,3.812410649,-90891225952,22434103.96,67301906.51,3.812410649,0.0440002,0.442952,0.720635,51853.78428,3,543.5748779,4495.6,151.6817292,1161,0,648,108,54,0,0,1,2,4,8.81917,7.23001,8.81917,983,0.113014486,2
 linker104_C_linker70_C_kgm_relaxed,0.680419,0.637614,9.362935185,0.0469858,0.439925,6.56E-08,2.73E-07,2.246074074,4.45E-01,9.362935185,0.106804114,2.246074074,0.445221292,17070580.06,3.639779038,3.639779038,3.812244998,-1.16368E+11,38341787.31,86118494.42,3.812244998,0.0469858,0.439925,0.716401,55219.57662,2,530.9188353,3801.28,145.7296534,864,0,648,144,288,0,0,1,1,0,15.22752,13.47296,15.22748,984,0.113129455,2
 linker108_CH_linker92_N_bex_relaxed,0.836097,0.521627,6.19746875,0.0525116,0.325439,1.00E-07,4.56E-07,1.365504974,7.32E-01,6.19746875,0.161356199,1.365504974,0.732329812,52329403.7,3.750024267,3.750024267,3.8115713,-1.31933E+11,71456061.02,97573606.71,3.8115713,0.0525116,0.325439,0.861532,34553.80252,2,419.1100637,5452.37,190.441113,576,0,288,108,0,0,0,2,2,0,9.97996,7.07482,9.97992,985,0.113244424,2
 linker108_N_linker13_CH_sql_relaxed,0.755816,0.463192,6.273396377,0.0484637,0.304032,1.04E-07,3.96E-07,1.649748503,6.06E-01,6.273396377,0.159403286,1.649748503,0.606152997,34752710.56,3.71077444,3.71077444,3.811374987,-1.27865E+11,57333232.22,94585414.02,3.811374987,0.0484637,0.304032,0.807979,30431.55067,2,373.7084225,6824.07,166.6137057,480,0,408,48,0,0,0,1,1,0,10.57373,7.94341,10.57372,986,0.113359393,2
 linker108_N_linker65_CH_uon_relaxed_interp_2,0.757281,0.478549,7.290849837,0.0477456,0.348106,2.03E-08,3.49E-08,4.242816046,2.36E-01,7.290849837,0.137158222,4.242816046,0.235692519,1172334.313,3.283799547,3.283799547,3.811135105,-28474402580,4973998.835,21103762.07,3.811135105,0.0477456,0.348106,0.837413,28985.83001,3,386.6951624,5752.93,163.0233758,384,0,120,144,0,0,0,1,2,7,12.8797,9.86698,12.8797,987,0.113474362,2
 linker105_C_linker50_C_kgm_relaxed,0.673617,0.687649,10.1053073,0.047689,0.481912,6.61E-08,4.22E-07,1.584781144,6.31E-01,10.1053073,0.098957901,1.584781144,0.631001955,37865191.47,3.718882135,3.718882135,3.810993026,-1.28567E+11,60008041.46,95099612.59,3.810993026,0.047689,0.481912,0.712083,56606.21571,2,524.3521879,3386.59,134.4123819,1080,0,720,216,72,0,0,1,1,0,15.78527,13.43892,15.77681,988,0.113589331,2
 linker99_CO_linker47_NH_sql_relaxed,0.778803,0.659519,9.227919418,0.0513664,0.474005,6.57E-08,3.45E-07,1.75806019,5.69E-01,9.227919418,0.108366789,1.75806019,0.568808739,30079941.5,3.696464474,3.696464474,3.810790586,-1.25672E+11,52882347.69,92970350.24,3.810790586,0.0513664,0.474005,0.78916,27725.3075,2,487.7555496,4685.29,169.0492457,480,0,264,96,48,0,0,1,1,0,10.44337,8.99214,10.44126,989,0.1137043,2
 linker99_C_linker82_C_und_relaxed,0.760687,0.742397,10.36972743,0.0507509,0.526273,2.84E-08,8.14E-08,3.618529402,2.76E-01,10.36972743,0.09643455,3.618529402,0.276355361,3409218.416,3.44180442,3.44180442,3.810612927,-60257994496,12336357.08,44639470.8,3.810612927,0.0507509,0.526273,0.757642,35231.42046,3,504.3133941,4397.25,158.6811688,704,0,448,128,0,0,0,1,2,9,11.15881,9.57342,11.15872,990,0.113819269,2
 linker92_C_linker77_C_hcb_relaxed,0.783312,0.413715,5.402093844,0.0491154,0.265326,1.08E-07,2.60E-07,2.239854285,4.46E-01,5.402093844,0.185113408,2.239854285,0.446457614,17008251.81,3.63866968,3.63866968,3.810409212,-1.15302E+11,38096005.69,85329501.61,3.810409212,0.0491154,0.265326,0.842721,22916.11321,2,370.8342503,6933.3,182.6084413,324,0,216,72,0,0,0,1,1,0,10.57706,6.75718,10.57706,991,0.113934238,2
 linker104_C_linker64_C_nfc_relaxed,0.756358,0.860448,11.87088721,0.0507107,0.601981,2.24E-08,7.14E-08,3.727372653,2.68E-01,11.87088721,0.084239702,3.727372653,0.26828549,2898665.524,3.418727178,3.418727178,3.810058343,-54358110347,10804406.6,40272049.71,3.810058343,0.0507107,0.601981,0.722509,36226.65528,3,625.3523583,4200.87,143.3134011,704,0,320,128,192,0,0,1,2,9,8.07454,5.83319,7.03283,992,0.114049207,2
 linker107_C_linker70_C_kgm_relaxed,0.671209,0.600842,8.72113226,0.0461025,0.402066,7.14E-08,2.83E-07,2.201799409,4.54E-01,8.72113226,0.11466401,2.201799409,0.45417398,17679266.54,3.64246364,3.64246364,3.809759648,-1.15817E+11,38926198.61,85707681.1,3.809759648,0.0461025,0.402066,0.71241,54843.04339,2,497.5381749,4171.94,145.8548835,864,0,720,216,144,0,0,1,1,0,14.60929,13.09749,14.60925,993,0.114164176,2
 linker110_C_linker22_C_qtz_relaxed_interp_2,0.667264,0.626981,10.23937907,0.0460859,0.471891,2.05E-08,5.21E-08,4.02241489,2.49E-01,10.23937907,0.097662172,4.02241489,0.248606876,1781486.036,3.347291505,3.347291505,3.809633577,-38897512136,7165875.956,28824126.14,3.809633577,0.0460859,0.471891,0.665258,73827.5854,3,568.5085023,2888.09,133.1845663,1632,0,1248,96,192,0,0,1,1,4,11.94197,11.58307,11.94197,994,0.114279145,2
 linker110_C_linker35_C_cds_relaxed,0.756425,0.462917,6.453557748,0.0462596,0.298539,1.06E-07,4.42E-07,1.551530327,6.45E-01,6.453557748,0.154953289,1.551530327,0.644524946,39323692.52,3.721867628,3.721867628,3.809546485,-1.27978E+11,61011901.51,94661815.51,3.809546485,0.0462596,0.298539,0.794254,65480.61226,3,446.0417326,5606.92,184.3602919,1224,0,864,144,0,0,0,1,2,3,10.423,7.19876,10.30087,995,0.114394114,2
 linker109_C_linker65_C_qzd_relaxed,0.688276,0.703904,10.82019047,0.0473451,0.512283,4.80E-08,1.90E-07,2.741103475,3.65E-01,10.82019047,0.092419815,2.741103475,0.364816582,9770831.162,3.576965372,3.576965372,3.808992366,-99165408671,26782859.26,73414588.59,3.808992366,0.0473451,0.512283,0.670084,41003.71001,3,626.070397,3321.81,129.0803767,999,0,432,216,0,0,0,1,2,4,8.15083,6.80599,8.13825,996,0.114509083,2
 linker105_N_linker10_CH_cds_relaxed_interp_2,0.74513,0.585709,8.705182053,0.0503314,0.438144,6.89E-08,3.17E-07,1.891337755,5.29E-01,8.705182053,0.114874105,1.891337755,0.528726293,25202439.22,3.678144314,3.678144314,3.8087887,-1.21852E+11,47666324.83,90153119.79,3.8087887,0.0503314,0.438144,0.762003,31061.59946,3,532.421372,4511.43,155.6858496,448,0,224,128,160,0,0,1,2,3,9.10163,6.24923,8.91828,997,0.114624052,2
 linker100_C_linker57_C_kgm_relaxed,0.685261,0.618067,8.907803288,0.0462728,0.412189,6.47E-08,2.33E-07,2.473086039,4.04E-01,8.907803288,0.112261123,2.473086039,0.404353097,13019189.71,3.609186685,3.609186685,3.808368101,-1.07579E+11,32197576.3,79627376.46,3.808368101,0.0462728,0.412189,0.740725,56110.98892,2,501.1911106,3137.08,153.4402438,1008,0,504,144,144,0,0,1,1,0,17.68665,15.61656,17.66015,998,0.11473902,2
 linker105_N_linker8_CH_cds_relaxed_interp_2,0.723726,0.559278,8.746787245,0.0492957,0.431179,7.29E-08,4.05E-07,1.572955284,6.36E-01,8.746787245,0.114327692,1.572955284,0.635745981,37907126.43,3.717809382,3.717809382,3.808351124,-1.26796E+11,59626214.8,93789369.63,3.808351124,0.0492957,0.431179,0.747501,31114.98926,3,531.5077971,4752.28,161.260077,448,0,224,128,160,0,0,1,2,3,9.65877,7.0462,8.38558,999,0.114853989,2
 linker105_C_linker83_C_kgm_relaxed,0.726639,0.669388,9.129174336,0.0492234,0.449369,7.17E-08,5.02E-07,1.305475236,7.66E-01,9.129174336,0.109538931,1.305475236,0.766004573,56467418.83,3.755723248,3.755723248,3.808249644,-1.30129E+11,73716816.9,96235478.93,3.808249644,0.0492234,0.449369,0.782139,55902.27194,2,468.8442718,4163.64,157.5387743,1008,0,504,144,72,0,0,1,1,0,16.86199,15.08679,16.85707,1000,0.114968958,2
 linker97_C_linker68_C_qtz_relaxed,0.706028,0.445554,14.93399832,0.0459761,0.686607,2.29E-08,9.64E-08,3.541804128,2.82E-01,14.93399832,0.066961304,3.541804128,0.282341983,3736960.287,3.454058858,3.454058858,3.807980407,-63283119896,13235581.37,46877836.73,3.807980407,0.0459761,0.686607,0.860418,82802.31316,3,279.450551,4536.52,133.2549057,912,0,528,120,48,0,0,1,1,4,38.42528,38.34682,38.42528,1001,0.115083927,2
 linker91_C_linker54_C_fxt_relaxed,0.678516,0.695215,17.68198319,0.049032,0.866983,2.46E-08,1.42E-07,3.061348159,3.27E-01,17.68198319,0.056554742,3.061348159,0.32665347,6796299.814,3.532878676,3.532878676,3.80797788,-86014731093,20805839.92,63693919.73,3.80797788,0.049032,0.866983,0.74644,39662.72713,2,542.9839833,2514.04,125.1556254,594,0,216,216,162,0,0,1,3,0,24.94596,23.09159,24.94596,1002,0.115198896,2
 linker92_CH_linker92_N_nof_relaxed_interp_2,0.78708,0.667688,9.3942467,0.0538404,0.50579,3.90E-08,1.14E-07,3.204114634,3.12E-01,9.3942467,0.106448131,3.204114634,0.312098696,5740851.087,3.511397323,3.511397323,3.807745209,-79583185160,18394344.98,58937589.92,3.807745209,0.0538404,0.50579,0.785756,53232.92816,3,461.6727453,5190.51,165.6667281,960,0,576,192,0,0,0,2,3,5,9.77386,7.93735,9.77384,1003,0.115313865,2
 linker92_N_linker92_CH_nof_relaxed_interp_2,0.78708,0.667688,9.3942467,0.0538404,0.50579,3.90E-08,1.14E-07,3.204114634,3.12E-01,9.3942467,0.106448131,3.204114634,0.312098696,5740851.087,3.511397323,3.511397323,3.807745209,-79583185160,18394344.98,58937589.92,3.807745209,0.0538404,0.50579,0.785729,53232.92816,3,461.6727453,5190.51,166.4752534,960,0,576,192,0,0,0,2,3,5,9.77386,7.93735,9.77384,1004,0.115428834,2
 linker108_C_linker76_C_uon_relaxed,0.807414,0.432413,5.506015401,0.0544519,0.299813,3.04E-08,4.13E-08,4.053729176,2.47E-01,5.506015401,0.181619543,4.053729176,0.246686435,1656898.291,3.336034077,3.336034077,3.806913689,-36741840605,6716616.942,27227346.06,3.806913689,0.0544519,0.299813,0.861731,70088.03526,3,402.9904272,5489.51,197.9433788,1152,0,480,192,0,0,0,1,2,7,12.43633,8.44114,12.43333,1005,0.115543803,2
 linker106_C_linker49_C_kgm_relaxed,0.664829,0.733981,11.13812159,0.0483516,0.538546,5.81E-08,4.26E-07,1.519879766,6.58E-01,11.13812159,0.089781746,1.519879766,0.657946781,40462943.43,3.723352555,3.723352555,3.8067526,-1.26371E+11,61498808.98,93470795.39,3.8067526,0.0483516,0.538546,0.710749,54871.37718,2,543.083222,3332.85,139.3529647,1008,0,648,288,72,0,0,1,1,0,15.01899,13.09343,14.94762,1006,0.115658772,2
 linker109_C_linker104_C_pts_relaxed,0.764685,0.541984,7.311164515,0.0490599,0.358685,7.39E-08,2.21E-07,2.446216914,4.09E-01,7.311164515,0.136777116,2.446216914,0.408794492,13230907.74,3.610118218,3.610118218,3.806103929,-1.06968E+11,32365670.31,79173450.15,3.806103929,0.0490599,0.358685,0.77862,64757.59552,3,489.781069,4404.64,185.9745848,1332,0,792,0,144,0,0,2,1,5,9.81914,7.89984,9.62876,1007,0.115773741,2
 linker97_C_linker78_C_qtz_relaxed,0.695546,0.446236,15.61061404,0.0453437,0.707843,3.62E-08,2.21E-07,2.564133681,3.90E-01,15.61061404,0.064058979,2.564133681,0.389995267,11641132.26,3.595945418,3.595945418,3.806063756,-1.03398E+11,29849419.32,76537901.46,3.806063756,0.0453437,0.707843,0.852237,82531.42958,3,273.1382557,4499.25,129.5596169,936,0,600,96,24,0,0,1,1,4,38.76899,38.71683,38.76899,1008,0.11588871,2
 linker109_C_linker75_C_cds_relaxed,0.650018,0.69878,11.45446615,0.0458505,0.525193,4.26E-08,1.66E-07,2.933674138,3.41E-01,11.45446615,0.087302192,2.933674138,0.340869487,7758626.918,3.548563515,3.548563515,3.805833601,-90182969339,22761283.14,66774187.7,3.805833601,0.0458505,0.525193,0.644117,62680.23335,3,588.1248289,3790.57,128.2444323,1404,0,1008,144,144,0,0,1,2,3,7.60434,6.21171,7.60433,1009,0.116003679,2
 linker91_C_linker96_C_etc_relaxed_interp_2,0.749676,0.709268,10.20030157,0.0471539,0.480984,6.10E-08,3.17E-07,1.963794579,5.09E-01,10.20030157,0.098036317,1.963794579,0.50921823,22706468.23,3.666425384,3.666425384,3.80574673,-1.1835E+11,44590839.21,87567248.3,3.80574673,0.0471539,0.480984,0.76309,26802.65161,3,535.7772398,3891.17,171.946417,480,0,192,192,0,0,0,2,2,5,12.79882,12.29692,12.79882,1010,0.116118648,2
